   2.3571731e+03   2.3588994e+03   2.3709839e+03   2.4037837e+03   2.4676572e+03   2.5714285e+03   2.7060815e+03   2.8510918e+03   2.9857449e+03   3.0895144e+03   3.1919246e+03   3.2000000e+03   3.2503904e+03   3.4787268e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.3647310e+03   2.9474246e+03   2.9192598e+03   2.9192598e+03   2.9192598e+03   2.9192598e+03   2.9192598e+03   2.9192598e+03   2.9192598e+03   2.9192598e+03   2.9192598e+03   2.9192598e+03   2.9192598e+03   2.9192598e+03   2.9192598e+03   2.9192598e+03   3.0176565e+03   3.5420852e+03   3.5991917e+03   3.5991917e+03   3.5991917e+03   3.5991917e+03   3.5991917e+03   3.5991917e+03   3.5991917e+03   3.5991917e+03   3.5991917e+03   3.5991917e+03   3.5991917e+03   3.5991917e+03   3.5991917e+03   3.5991917e+03   3.5991917e+03   3.6427256e+03   4.3293667e+03   4.5715117e+03   4.5715117e+03   4.5715117e+03   4.5715117e+03   4.5715117e+03   4.2959980e+03   3.5461616e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.6687034e+03   4.7162729e+03   4.8500000e+03   4.8500000e+03   4.5047402e+03   3.6274255e+03   3.5914395e+03   3.6153308e+03   3.6412119e+03   3.6667549e+03   3.6918752e+03   3.7169990e+03   3.7423179e+03   3.7677437e+03   3.7930459e+03   3.8180200e+03   3.8429702e+03   3.8690027e+03   3.8962029e+03   3.9203232e+03   4.0558848e+03   4.6838760e+03   4.7500000e+03   4.7500000e+03   4.6427983e+03   4.2767388e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.4202354e+03   5.3875728e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.3454141e+03   4.8361567e+03   4.8000000e+03   4.8000000e+03   4.8000000e+03   4.8118032e+03   4.9605947e+03   5.0000000e+03   5.0000000e+03   5.0000000e+03   5.1496929e+03   5.9191636e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03
   2.3560603e+03   2.3577888e+03   2.3698892e+03   2.4027324e+03   2.4666904e+03   2.5705986e+03   2.7054294e+03   2.8506311e+03   2.9854619e+03   3.0893684e+03   3.1919280e+03   3.2000000e+03   3.2503904e+03   3.4787268e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.3650757e+03   2.9485835e+03   2.9204612e+03   2.9204612e+03   2.9204612e+03   2.9204612e+03   2.9204612e+03   2.9204612e+03   2.9204612e+03   2.9204612e+03   2.9204612e+03   2.9204612e+03   2.9204612e+03   2.9204612e+03   2.9204612e+03   2.9204612e+03   3.0190405e+03   3.5446914e+03   3.6019585e+03   3.6019585e+03   3.6019585e+03   3.6019585e+03   3.6019585e+03   3.6019585e+03   3.6019585e+03   3.6019585e+03   3.6019585e+03   3.6019585e+03   3.6019585e+03   3.6019585e+03   3.6019585e+03   3.6019585e+03   3.6019585e+03   3.6453762e+03   4.3294287e+03   4.5702954e+03   4.5702954e+03   4.5702954e+03   4.5702954e+03   4.5702954e+03   4.2951777e+03   3.5461260e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.6687034e+03   4.7162729e+03   4.8500000e+03   4.8500000e+03   4.5049507e+03   3.6279126e+03   3.5917476e+03   3.6155430e+03   3.6414031e+03   3.6668083e+03   3.6916184e+03   3.7163376e+03   3.7412534e+03   3.7663721e+03   3.7915413e+03   3.8166177e+03   3.8419495e+03   3.8685344e+03   3.8961016e+03   3.9201726e+03   4.0555986e+03   4.6838433e+03   4.7500000e+03   4.7500000e+03   4.6427983e+03   4.2767388e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.4202354e+03   5.3875728e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.3454141e+03   4.8361567e+03   4.8000000e+03   4.8000000e+03   4.8000000e+03   4.8118032e+03   4.9605947e+03   5.0000000e+03   5.0000000e+03   5.0000000e+03   5.1496929e+03   5.9191636e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03
   2.3552058e+03   2.3569358e+03   2.3690481e+03   2.4019248e+03   2.4659473e+03   2.5699609e+03   2.7049282e+03   2.8502778e+03   2.9852446e+03   3.0892563e+03   3.1919568e+03   3.2000000e+03   3.2503904e+03   3.4787268e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.3654519e+03   2.9498499e+03   2.9217737e+03   2.9217737e+03   2.9217737e+03   2.9217737e+03   2.9217737e+03   2.9217737e+03   2.9217737e+03   2.9217737e+03   2.9217737e+03   2.9217737e+03   2.9217737e+03   2.9217737e+03   2.9217737e+03   2.9217737e+03   3.0205730e+03   3.5477104e+03   3.6051733e+03   3.6051733e+03   3.6051733e+03   3.6051733e+03   3.6051733e+03   3.6051733e+03   3.6051733e+03   3.6051733e+03   3.6051733e+03   3.6051733e+03   3.6051733e+03   3.6051733e+03   3.6051733e+03   3.6051733e+03   3.6051733e+03   3.6484487e+03   4.3293579e+03   4.5686797e+03   4.5686797e+03   4.5686797e+03   4.5686797e+03   4.5686797e+03   4.2940879e+03   3.5460789e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.6687034e+03   4.7162729e+03   4.8500000e+03   4.8500000e+03   4.5049321e+03   3.6279370e+03   3.5919800e+03   3.6160525e+03   3.6421155e+03   3.6675518e+03   3.6921809e+03   3.7165154e+03   3.7409397e+03   3.7656125e+03   3.7905100e+03   3.8155542e+03   3.8410654e+03   3.8679363e+03   3.8957937e+03   3.9200918e+03   4.0556321e+03   4.6838486e+03   4.7500000e+03   4.7500000e+03   4.6427983e+03   4.2767388e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.4202354e+03   5.3875728e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.3454141e+03   4.8361567e+03   4.8000000e+03   4.8000000e+03   4.8000000e+03   4.8118032e+03   4.9605947e+03   5.0000000e+03   5.0000000e+03   5.0000000e+03   5.1496929e+03   5.9191636e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03
   2.3546028e+03   2.3563345e+03   2.3684556e+03   2.4013560e+03   2.4654238e+03   2.5695115e+03   2.7045752e+03   2.8500276e+03   2.9850916e+03   3.0891775e+03   3.1919863e+03   3.2000000e+03   3.2503904e+03   3.4787268e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.3658220e+03   2.9510972e+03   2.9230664e+03   2.9230664e+03   2.9230664e+03   2.9230664e+03   2.9230664e+03   2.9230664e+03   2.9230664e+03   2.9230664e+03   2.9230664e+03   2.9230664e+03   2.9230664e+03   2.9230664e+03   2.9230664e+03   2.9230664e+03   3.0220811e+03   3.5506702e+03   3.6083245e+03   3.6083245e+03   3.6083245e+03   3.6083245e+03   3.6083245e+03   3.6083245e+03   3.6083245e+03   3.6083245e+03   3.6083245e+03   3.6083245e+03   3.6083245e+03   3.6083245e+03   3.6083245e+03   3.6083245e+03   3.6083245e+03   3.6514592e+03   4.3292720e+03   4.5670786e+03   4.5670786e+03   4.5670786e+03   4.5670786e+03   4.5670786e+03   4.2930078e+03   3.5460320e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.6687034e+03   4.7162729e+03   4.8500000e+03   4.8500000e+03   4.5048936e+03   3.6278916e+03   3.5921411e+03   3.6165581e+03   3.6430032e+03   3.6687349e+03   3.6934380e+03   3.7175737e+03   3.7416028e+03   3.7657998e+03   3.7902522e+03   3.8150005e+03   3.8404363e+03   3.8674229e+03   3.8954844e+03   3.9199724e+03   4.0556182e+03   4.6838486e+03   4.7500000e+03   4.7500000e+03   4.6427983e+03   4.2767388e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.4202354e+03   5.3875728e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.3454141e+03   4.8361567e+03   4.8000000e+03   4.8000000e+03   4.8000000e+03   4.8118032e+03   4.9605947e+03   5.0000000e+03   5.0000000e+03   5.0000000e+03   5.1496929e+03   5.9191636e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03
   2.3542468e+03   2.3559795e+03   2.3681057e+03   2.4010195e+03   2.4651152e+03   2.5692463e+03   2.7043665e+03   2.8498806e+03   2.9850007e+03   3.0891309e+03   3.1920168e+03   3.2000000e+03   3.2503904e+03   3.4787268e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.3661865e+03   2.9523254e+03   2.9243398e+03   2.9243398e+03   2.9243398e+03   2.9243398e+03   2.9243398e+03   2.9243398e+03   2.9243398e+03   2.9243398e+03   2.9243398e+03   2.9243398e+03   2.9243398e+03   2.9243398e+03   2.9243398e+03   2.9243398e+03   3.0235645e+03   3.5535708e+03   3.6114119e+03   3.6114119e+03   3.6114119e+03   3.6114119e+03   3.6114119e+03   3.6114119e+03   3.6114119e+03   3.6114119e+03   3.6114119e+03   3.6114119e+03   3.6114119e+03   3.6114119e+03   3.6114119e+03   3.6114119e+03   3.6114119e+03   3.6544080e+03   4.3291699e+03   4.5654897e+03   4.5654897e+03   4.5654897e+03   4.5654897e+03   4.5654897e+03   4.2919355e+03   3.5459856e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.6687034e+03   4.7162729e+03   4.8500000e+03   4.8500000e+03   4.5048281e+03   3.6277356e+03   3.5921140e+03   3.6168164e+03   3.6436968e+03   3.6699163e+03   3.6950103e+03   3.7193501e+03   3.7433567e+03   3.7672632e+03   3.7911890e+03   3.8153464e+03   3.8403416e+03   3.8671426e+03   3.8952283e+03   3.9198218e+03   4.0555496e+03   4.6838423e+03   4.7500000e+03   4.7500000e+03   4.6427983e+03   4.2767388e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.4202354e+03   5.3875728e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.3454141e+03   4.8361567e+03   4.8000000e+03   4.8000000e+03   4.8000000e+03   4.8118032e+03   4.9605947e+03   5.0000000e+03   5.0000000e+03   5.0000000e+03   5.1496929e+03   5.9191636e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03
   2.3541328e+03   2.3558655e+03   2.3679934e+03   2.4009119e+03   2.4650154e+03   2.5691611e+03   2.7043000e+03   2.8498330e+03   2.9849717e+03   3.0891157e+03   3.1920479e+03   3.2000000e+03   3.2503904e+03   3.4787268e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.3665449e+03   2.9535356e+03   2.9255942e+03   2.9255942e+03   2.9255942e+03   2.9255942e+03   2.9255942e+03   2.9255942e+03   2.9255942e+03   2.9255942e+03   2.9255942e+03   2.9255942e+03   2.9255942e+03   2.9255942e+03   2.9255942e+03   2.9255942e+03   3.0250237e+03   3.5564128e+03   3.6144363e+03   3.6144363e+03   3.6144363e+03   3.6144363e+03   3.6144363e+03   3.6144363e+03   3.6144363e+03   3.6144363e+03   3.6144363e+03   3.6144363e+03   3.6144363e+03   3.6144363e+03   3.6144363e+03   3.6144363e+03   3.6144363e+03   3.6572949e+03   4.3290537e+03   4.5639141e+03   4.5639141e+03   4.5639141e+03   4.5639141e+03   4.5639141e+03   4.2908716e+03   3.5459395e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.6687034e+03   4.7162729e+03   4.8500000e+03   4.8500000e+03   4.5047559e+03   3.6275242e+03   3.5919346e+03   3.6167898e+03   3.6439912e+03   3.6706726e+03   3.6963110e+03   3.7212043e+03   3.7456062e+03   3.7695312e+03   3.7930254e+03   3.8164668e+03   3.8407615e+03   3.8671099e+03   3.8950332e+03   3.9196379e+03   4.0554243e+03   4.6838286e+03   4.7500000e+03   4.7500000e+03   4.6427983e+03   4.2767388e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.4202354e+03   5.3875728e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.3454141e+03   4.8361567e+03   4.8000000e+03   4.8000000e+03   4.8000000e+03   4.8118032e+03   4.9605947e+03   5.0000000e+03   5.0000000e+03   5.0000000e+03   5.1496929e+03   5.9191636e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03
   2.3542539e+03   2.3559866e+03   2.3681125e+03   2.4010261e+03   2.4651208e+03   2.5692512e+03   2.7043706e+03   2.8498835e+03   2.9850027e+03   3.0891321e+03   3.1920793e+03   3.2000000e+03   3.2503904e+03   3.4787268e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.3668977e+03   2.9547268e+03   2.9268291e+03   2.9268291e+03   2.9268291e+03   2.9268291e+03   2.9268291e+03   2.9268291e+03   2.9268291e+03   2.9268291e+03   2.9268291e+03   2.9268291e+03   2.9268291e+03   2.9268291e+03   2.9268291e+03   2.9268291e+03   3.0264583e+03   3.5591965e+03   3.6173984e+03   3.6173984e+03   3.6173984e+03   3.6173984e+03   3.6173984e+03   3.6173984e+03   3.6173984e+03   3.6173984e+03   3.6173984e+03   3.6173984e+03   3.6173984e+03   3.6173984e+03   3.6173984e+03   3.6173984e+03   3.6173984e+03   3.6439678e+03   4.0826292e+03   4.5311802e+03   4.5623516e+03   4.5623516e+03   4.5623516e+03   4.5623516e+03   4.2898164e+03   3.5458936e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.6687034e+03   4.7162729e+03   4.8500000e+03   4.8500000e+03   4.5046919e+03   3.6273237e+03   3.5917141e+03   3.6166016e+03   3.6439299e+03   3.6708887e+03   3.6970195e+03   3.7225896e+03   3.7476296e+03   3.7718572e+03   3.7951606e+03   3.8180022e+03   3.8415527e+03   3.8673008e+03   3.8949109e+03   3.9194312e+03   4.0552444e+03   4.6838086e+03   4.7500000e+03   4.7500000e+03   4.6427983e+03   4.2767388e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.4202354e+03   5.3875728e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.3454141e+03   4.8361567e+03   4.8000000e+03   4.8000000e+03   4.8000000e+03   4.8118032e+03   4.9605947e+03   5.0000000e+03   5.0000000e+03   5.0000000e+03   5.1496929e+03   5.9191636e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03
   2.3546055e+03   2.3563369e+03   2.3684583e+03   2.4013582e+03   2.4654260e+03   2.5695132e+03   2.7045764e+03   2.8500288e+03   2.9850923e+03   3.0891775e+03   3.1921111e+03   3.2000000e+03   3.2503904e+03   3.4787268e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.3672444e+03   2.9558987e+03   2.9280439e+03   2.9280439e+03   2.9280439e+03   2.9280439e+03   2.9280439e+03   2.9280439e+03   2.9280439e+03   2.9280439e+03   2.9280439e+03   2.9280439e+03   2.9280439e+03   2.9280439e+03   2.9280439e+03   2.9280439e+03   3.0278679e+03   3.5619216e+03   3.6202971e+03   3.6202971e+03   3.6202971e+03   3.6202971e+03   3.6202971e+03   3.6202971e+03   3.6202971e+03   3.6202971e+03   3.6202971e+03   3.6202971e+03   3.6202971e+03   3.6202971e+03   3.6202971e+03   3.6202971e+03   3.6202971e+03   3.6229277e+03   3.7823896e+03   4.4843511e+03   4.5608032e+03   4.5608032e+03   4.5608032e+03   4.5608032e+03   4.2887700e+03   3.5458481e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.6687034e+03   4.7162729e+03   4.8500000e+03   4.8500000e+03   4.5046401e+03   3.6271670e+03   3.5915273e+03   3.6163708e+03   3.6436758e+03   3.6707373e+03   3.6972170e+03   3.7233645e+03   3.7490298e+03   3.7736975e+03   3.7970876e+03   3.8196179e+03   3.8425803e+03   3.8677139e+03   3.8949016e+03   3.9192295e+03   4.0550186e+03   4.6837827e+03   4.7500000e+03   4.7500000e+03   4.6427983e+03   4.2767388e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.4202354e+03   5.3875728e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.3454141e+03   4.8361567e+03   4.8000000e+03   4.8000000e+03   4.8000000e+03   4.8118032e+03   4.9605947e+03   5.0000000e+03   5.0000000e+03   5.0000000e+03   5.1496929e+03   5.9191636e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03
   2.3551809e+03   2.3569114e+03   2.3690244e+03   2.4019019e+03   2.4659260e+03   2.5699426e+03   2.7049136e+03   2.8502676e+03   2.9852380e+03   3.0892534e+03   3.1921426e+03   3.2000000e+03   3.2503904e+03   3.4787268e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.3675850e+03   2.9570515e+03   2.9292393e+03   2.9292393e+03   2.9292393e+03   2.9292393e+03   2.9292393e+03   2.9292393e+03   2.9292393e+03   2.9292393e+03   2.9292393e+03   2.9292393e+03   2.9292393e+03   2.9292393e+03   2.9292393e+03   2.9292393e+03   3.0292529e+03   3.5645896e+03   3.6231348e+03   3.6231348e+03   3.6231348e+03   3.6231348e+03   3.6231348e+03   3.6231348e+03   3.6231348e+03   3.6231348e+03   3.6231348e+03   3.6231348e+03   3.6231348e+03   3.6231348e+03   3.6231348e+03   3.6231348e+03   3.6231348e+03   3.6231348e+03   3.7551838e+03   4.4783379e+03   4.5592681e+03   4.5592681e+03   4.5592681e+03   4.5592681e+03   4.2877329e+03   3.5458030e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.6687034e+03   4.7162729e+03   4.8500000e+03   4.8500000e+03   4.5046016e+03   3.6270522e+03   3.5913718e+03   3.6161384e+03   3.6433796e+03   3.6704900e+03   3.6971868e+03   3.7236846e+03   3.7497605e+03   3.7748335e+03   3.7985188e+03   3.8210767e+03   3.8437295e+03   3.8683496e+03   3.8950562e+03   3.9190774e+03   4.0547727e+03   4.6837529e+03   4.7500000e+03   4.7500000e+03   4.6427983e+03   4.2767388e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.4202354e+03   5.3875728e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.3454141e+03   4.8361567e+03   4.8000000e+03   4.8000000e+03   4.8000000e+03   4.8118032e+03   4.9605947e+03   5.0000000e+03   5.0000000e+03   5.0000000e+03   5.1496929e+03   5.9191636e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03
   2.3559753e+03   2.3577041e+03   2.3698057e+03   2.4026519e+03   2.4666169e+03   2.5705349e+03   2.7053792e+03   2.8505964e+03   2.9854407e+03   3.0893577e+03   3.1921743e+03   3.2000000e+03   3.2503904e+03   3.4787268e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.3679199e+03   2.9581851e+03   2.9304148e+03   2.9304148e+03   2.9304148e+03   2.9304148e+03   2.9304148e+03   2.9304148e+03   2.9304148e+03   2.9304148e+03   2.9304148e+03   2.9304148e+03   2.9304148e+03   2.9304148e+03   2.9304148e+03   2.9304148e+03   3.0306135e+03   3.5672000e+03   3.6259104e+03   3.6259104e+03   3.6259104e+03   3.6259104e+03   3.6259104e+03   3.6259104e+03   3.6259104e+03   3.6259104e+03   3.6259104e+03   3.6259104e+03   3.6259104e+03   3.6259104e+03   3.6259104e+03   3.6259104e+03   3.6259104e+03   3.6259104e+03   3.7575344e+03   4.4773140e+03   4.5577476e+03   4.5577476e+03   4.5577476e+03   4.5577476e+03   4.2867056e+03   3.5457583e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.5000005e+03   3.6687034e+03   4.7162729e+03   4.8500000e+03   4.8500000e+03   4.5045688e+03   3.6269421e+03   3.5912063e+03   3.6159116e+03   3.6431538e+03   3.6703486e+03   3.6971565e+03   3.7237415e+03   3.7499316e+03   3.7752595e+03   3.7993306e+03   3.8222002e+03   3.8448611e+03   3.8691599e+03   3.8953987e+03   3.9190269e+03   4.0545542e+03   4.6837246e+03   4.7500000e+03   4.7500000e+03   4.6427983e+03   4.2767388e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.2500000e+03   4.4202354e+03   5.3875728e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.5000000e+03   5.3454141e+03   4.8361567e+03   4.8000000e+03   4.8000000e+03   4.8000000e+03   4.8118032e+03   4.9605947e+03   5.0000000e+03   5.0000000e+03   5.0000000e+03   5.1496929e+03   5.9191636e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03   6.0000000e+03
