2.936162986674247350e+03 2.958872845063099703e+03 2.981996985968685294e+03 3.005544045628394542e+03 3.029498750539832145e+03 3.053823423973245553e+03 3.078459279587843866e+03 3.103309487542251190e+03 3.127317972698522226e+03 3.148734272261563547e+03 3.169342036310188632e+03 3.189046313982310494e+03 3.207600806682022267e+03 3.224754844727284308e+03 3.240260342713546834e+03 3.253879575969851430e+03 3.265393476274668501e+03 3.274610059442912188e+03 3.281372534210583126e+03 3.285566611059412025e+03 3.287126538354018066e+03 3.289272932759869491e+03 3.288152702909406798e+03 3.283921601330083831e+03 3.277462536775382887e+03 3.271455283176381727e+03 3.264073567159438426e+03 3.255472343004219056e+03 3.246176807787077905e+03 3.236784323194641274e+03 3.227936429236004187e+03 3.220137857698995958e+03 3.214118926122427183e+03 3.209959128228309055e+03 3.207331989123759740e+03 3.207518259256809870e+03 3.210734148676900531e+03 3.217019098083148947e+03 3.226341140954253206e+03 3.238597079287752877e+03 3.253618411535985160e+03 3.271520567856486196e+03 3.295029792889126838e+03 3.322163840995042847e+03 3.351944136402439653e+03 3.384128576652233733e+03 3.418467091809825433e+03 3.454550786006172530e+03 3.489904230622967134e+03 3.523821481541737739e+03 3.559080813793560537e+03 3.593544102228112479e+03 3.626769192906785065e+03 3.658459913395091462e+03 3.688327600129465736e+03 3.716094196030517196e+03 3.742445059778553968e+03 3.772283899904974533e+03 3.801547872357887627e+03 3.829673501741808650e+03 3.854808481605699853e+03 3.873675123556777180e+03 3.890065676442839504e+03 3.904272829014801118e+03 3.916347470343338500e+03 3.925788716339463008e+03 3.930911413642850221e+03 3.934521096534561366e+03 3.936987878151235691e+03 3.938374239835543449e+03 3.938761136288419948e+03 3.938244047410003986e+03 3.936931214430620912e+03 3.934942941382962545e+03 3.932401715878781943e+03 3.929429836693084326e+03 3.927015642418771677e+03 3.927756632567899942e+03 3.929526025032808775e+03 3.932288976808849384e+03 3.935684641520866080e+03 3.936452378871264045e+03 3.937659633126439530e+03 3.937013985690478421e+03 3.937039765249850916e+03 3.938632924668438136e+03 3.941749094541291015e+03 3.946338488578186116e+03 3.952486426035447039e+03 3.962130206992906551e+03 3.975496055779753533e+03 3.989567414464665490e+03 4.004204787334122557e+03 4.019440155219862845e+03 4.035288010718189071e+03 4.051748517801745948e+03 4.068811339670065081e+03 4.085256828377768215e+03 4.094396274201954384e+03 4.103556325289861888e+03 4.113651013393960966e+03
2.938256946522862563e+03 2.960878424778720273e+03 2.983913269168077477e+03 3.007370092702596594e+03 3.031233680048671886e+03 3.055466487010705805e+03 3.080009928227722867e+03 3.104762442505335457e+03 3.128639624728927629e+03 3.149953120611332906e+03 3.170460313492334080e+03 3.190064223345962091e+03 3.208519013969446860e+03 3.225574520255350762e+03 3.240983196029124429e+03 3.254507881404154432e+03 3.265930087846842525e+03 3.275058413696628122e+03 3.281736639810679662e+03 3.285851024325848812e+03 3.287336324355371289e+03 3.289396989672520704e+03 3.288199668002175258e+03 3.283903408450550614e+03 3.277426750928298588e+03 3.271385385654588845e+03 3.263976378650703282e+03 3.255359342368308262e+03 3.246058885153526717e+03 3.236671263535466551e+03 3.227836480228837900e+03 3.220058617522135137e+03 3.214063178115931805e+03 3.209915830699072103e+03 3.207321941408889870e+03 3.207545349759058354e+03 3.210799125619760616e+03 3.217121844191571654e+03 3.226480667714460651e+03 3.238771554115148774e+03 3.253827745939644956e+03 3.271803506072104938e+03 3.295369183761290060e+03 3.322538787415574461e+03 3.352351885084655351e+03 3.384566205261569394e+03 3.418931592397161239e+03 3.455025484178558600e+03 3.490306885057779255e+03 3.524237532068229029e+03 3.559481743721553357e+03 3.593922136063168637e+03 3.627118941145642566e+03 3.658776004663198819e+03 3.688604774001801161e+03 3.716327412880063093e+03 3.742629627051571788e+03 3.772415612143001908e+03 3.801623160080684556e+03 3.829689582222762965e+03 3.854763867962721633e+03 3.873569688369474989e+03 3.889900026716401499e+03 3.904048799930735186e+03 3.916065631062393550e+03 3.925423064116419937e+03 3.930502117306460605e+03 3.934079030932845853e+03 3.936519265166537934e+03 3.937886151308966873e+03 3.938261211880976589e+03 3.937740207919890963e+03 3.936431431053854794e+03 3.934454932243585517e+03 3.931932397633556775e+03 3.928989078958122718e+03 3.926659528801408669e+03 3.927453871426819660e+03 3.929275888306539855e+03 3.932095591794155098e+03 3.935551076833622119e+03 3.936378171949938405e+03 3.937612601367815387e+03 3.937020489975709097e+03 3.937121093422927970e+03 3.938787152894479732e+03 3.941974056552918682e+03 3.946631849547695765e+03 3.952857946088776316e+03 3.962648222923216508e+03 3.976063692598937450e+03 3.990177298153076208e+03 4.004856856449723637e+03 4.020134065272779026e+03 4.036023154028400768e+03 4.052524049125509009e+03 4.069626206742657814e+03 4.086109806593524809e+03 4.095286004808161124e+03 4.104481356703896381e+03 4.114609845563781164e+03
2.940465912211610885e+03 2.962994226786576746e+03 2.985934939155206393e+03 3.009296637243567602e+03 3.033064166447134994e+03 3.057200121714876332e+03 3.081646129019342879e+03 3.106295578784545796e+03 3.130033856231929349e+03 3.151238794541543939e+03 3.171639788517742545e+03 3.191137689660577507e+03 3.209487148370712021e+03 3.226438531138925100e+03 3.241744860543612504e+03 3.255169573092231531e+03 3.266494793118307371e+03 3.275529735611454726e+03 3.282118787900261395e+03 3.286148789544602550e+03 3.287555038721876826e+03 3.289524929125238941e+03 3.288245941668455544e+03 3.283880642547061143e+03 3.277385554688617503e+03 3.271308044509422871e+03 3.263870069839086227e+03 3.255236213582685650e+03 3.245930466363384767e+03 3.236547920842616350e+03 3.227726958526740873e+03 3.219970971850386832e+03 3.214000381764108624e+03 3.209866202236682057e+03 3.207307533130288903e+03 3.207570292008996603e+03 3.210864217473998906e+03 3.217226962995182021e+03 3.226624762899623875e+03 3.238952676109447566e+03 3.254045812190905508e+03 3.272099595732334365e+03 3.295724778800951299e+03 3.322932026284639960e+03 3.352779839113715752e+03 3.385025768545457595e+03 3.419419571375836767e+03 3.455524687688935501e+03 3.490733123232845173e+03 3.524679107888646286e+03 3.559908217874793081e+03 3.594325400487949082e+03 3.627493436347445822e+03 3.659116191193396389e+03 3.688905225343432448e+03 3.716582925763030289e+03 3.742835348809893276e+03 3.772567182577674885e+03 3.801716862994384883e+03 3.829722499605403755e+03 3.854734427863288147e+03 3.873477729473238014e+03 3.889746094677814654e+03 3.903834691776173713e+03 3.915791745971830551e+03 3.925061436853284249e+03 3.930095295952977267e+03 3.933638291403233325e+03 3.936050895991492780e+03 3.937397329367507609e+03 3.937759715421096644e+03 3.937234125203711301e+03 3.935928925972102661e+03 3.933963930306404563e+03 3.931460010284718464e+03 3.928545582658900912e+03 3.926304191705098219e+03 3.927153442848540180e+03 3.929029538773257173e+03 3.931907308128711520e+03 3.935421077835916549e+03 3.936308643422059504e+03 3.937569347197228126e+03 3.937031671594681484e+03 3.937208864731710946e+03 3.938949433848832996e+03 3.942208504368144077e+03 3.946935934973911571e+03 3.953241518099011046e+03 3.963181098332014699e+03 3.976646484142264853e+03 3.990802268770156388e+03 4.005523754381190429e+03 4.020842342830597772e+03 4.036771989439353092e+03 4.053312374164616813e+03 4.070452739225183450e+03 4.086973086871587384e+03 4.096184435576655233e+03 4.105413245654874117e+03 4.115573450736505947e+03
2.942798548424663750e+03 2.965228597656239344e+03 2.988070019522594521e+03 3.011331374513189530e+03 3.034997571124135447e+03 3.059031350154547454e+03 3.083374559631303782e+03 3.107915171995572564e+03 3.131506182705490573e+03 3.152596339662257378e+03 3.172885050444340322e+03 3.192270834036080032e+03 3.210508853223642291e+03 3.227350035168223712e+03 3.242548003267051627e+03 3.255866825070262621e+03 3.267089274473456044e+03 3.276025221191995570e+03 3.282519697691201600e+03 3.286460163306538107e+03 3.287782494328502708e+03 3.289656074499725491e+03 3.288290396373194653e+03 3.283851800558732975e+03 3.277337529789826931e+03 3.271221694069156001e+03 3.263752949717624233e+03 3.255101214146534403e+03 3.245789830345546761e+03 3.236412664474109533e+03 3.227606386177894819e+03 3.219873653098125487e+03 3.213929511960303444e+03 3.209809388549430423e+03 3.207288240310758738e+03 3.207592925458567606e+03 3.210929634697010897e+03 3.217335034425890171e+03 3.226774365216297156e+03 3.239141723173748687e+03 3.254274242722509371e+03 3.272411339033694730e+03 3.296099564166415803e+03 3.323346916728351516e+03 3.353231706367530933e+03 3.385511297712123451e+03 3.419935357526264397e+03 3.456052996431643351e+03 3.491187823315930018e+03 3.525151568977262286e+03 3.560365765033845037e+03 3.594759554546614709e+03 3.627898454392698113e+03 3.659486350929973923e+03 3.689234917454527022e+03 3.716866764167772999e+03 3.743068298706406040e+03 3.772744703933236906e+03 3.801835064740461803e+03 3.829778297485414441e+03 3.854726134175643892e+03 3.873405120859241833e+03 3.889609622482209488e+03 3.903636080705805398e+03 3.915531165276498996e+03 3.924708602523141053e+03 3.929695485996271600e+03 3.933203208136478679e+03 3.935586865993340325e+03 3.936911613256871533e+03 3.937260216115111689e+03 3.936729091639432227e+03 3.935426714795901717e+03 3.933472680080628834e+03 3.930987035771950559e+03 3.928101606965248266e+03 3.925952060517660357e+03 3.926857707177723114e+03 3.928789260763002858e+03 3.931725691777880456e+03 3.935290474502171492e+03 3.936238216993398055e+03 3.937522254837126184e+03 3.937038138467397403e+03 3.937291770019380692e+03 3.939106273663236152e+03 3.942436477696083330e+03 3.947232024817141337e+03 3.953615360917603994e+03 3.963703684129187423e+03 3.977215597405273911e+03 3.991409495988260460e+03 4.006168342066409423e+03 4.021523231987324834e+03 4.037487840979756129e+03 4.054061599659487001e+03 4.071233535917902827e+03 4.087783475963673027e+03 4.097022302947997559e+03 4.106276384398911432e+03 4.116459605164482127e+03
2.945262833496790336e+03 2.967589210146059941e+03 2.990325873254875660e+03 3.013481353178020072e+03 3.037040623824402246e+03 3.060966578757422212e+03 3.085201299241065499e+03 3.109626924349427554e+03 3.133061617687751095e+03 3.154030334154615957e+03 3.174200254700840105e+03 3.193467380308623888e+03 3.211587413412922615e+03 3.228311872795187355e+03 3.243395017022692173e+03 3.256601582028006305e+03 3.267715031042349437e+03 3.276545930010563552e+03 3.282939998918662695e+03 3.286785359158530355e+03 3.288018506219280425e+03 3.289789798839704417e+03 3.288331998588389524e+03 3.283815509808468050e+03 3.277281368340398330e+03 3.271124888972971803e+03 3.263623455945814840e+03 3.254952730390274155e+03 3.245635376695603554e+03 3.236263968153044061e+03 3.227473365779987489e+03 3.219765443242701622e+03 3.213849558610973418e+03 3.209744532068940771e+03 3.207263487879379227e+03 3.207612985376787037e+03 3.210995429660465561e+03 3.217446426793873798e+03 3.226930149763521968e+03 3.239339660310153249e+03 3.254514308979923044e+03 3.272740787547899799e+03 3.296496001897291080e+03 3.323786247460653613e+03 3.353710582281922598e+03 3.386026173966209171e+03 3.420482596609203028e+03 3.456611853260026692e+03 3.491670870401477259e+03 3.525654356844632730e+03 3.560852985001222805e+03 3.595222201552822753e+03 3.628330471086219859e+03 3.659881706029505494e+03 3.689587701726526120e+03 3.717171305110506637e+03 3.743319293941037358e+03 3.772937370952338824e+03 3.801965302118925592e+03 3.829842850204824117e+03 3.854723228320139697e+03 3.873334534086710846e+03 3.889471819779553243e+03 3.903432855980604018e+03 3.915262606933601091e+03 3.924342024395302815e+03 3.929279452809209943e+03 3.932750135317163767e+03 3.935103364517714908e+03 3.936405278853238542e+03 3.936739324946102897e+03 3.936202291622517805e+03 3.934902776310605987e+03 3.932960151851606497e+03 3.930493602212408405e+03 3.927638593475183370e+03 3.925586292530405899e+03 3.926551394582605099e+03 3.928541366276027020e+03 3.931539140856504218e+03 3.935153808722616304e+03 3.936163999851916287e+03 3.937470717498027170e+03 3.937042146268639044e+03 3.937375120912728562e+03 3.939266159014269306e+03 3.942669766249956865e+03 3.947535349487386611e+03 3.954000480806630549e+03 3.964241522308378080e+03 3.977799947599276948e+03 3.992031528229584637e+03 4.006827048696889960e+03 4.022217284533342536e+03 4.038215618081651883e+03 4.054821220324776732e+03 4.072022896925090208e+03 4.088600292328922478e+03 4.097864150524633260e+03 4.107140743897071843e+03 4.117343907146546371e+03
2.947865931336122230e+03 2.970082940412438347e+03 2.992709085287205198e+03 3.015752863281841655e+03 3.039199316097579867e+03 3.063011497290836360e+03 3.087131733090956004e+03 3.111435875186200064e+03 3.134704591760439143e+03 3.155544814077957199e+03 3.175589054538112578e+03 3.194730592634858567e+03 3.212725699075187094e+03 3.229326516883409568e+03 3.244287976138946306e+03 3.257375520801060247e+03 3.268373345811000945e+03 3.277092757712114690e+03 3.283380209476483742e+03 3.287124530065821546e+03 3.288262878556042779e+03 3.289925516916225661e+03 3.288369805423315029e+03 3.283770528246735466e+03 3.277215873169527185e+03 3.271016305968588313e+03 3.263480157778181365e+03 3.254789280677928673e+03 3.245465628376425684e+03 3.236100411544833150e+03 3.227326580318098877e+03 3.219645171424876935e+03 3.213759521671574021e+03 3.209670765041358209e+03 3.207232639526499042e+03 3.207630089215349926e+03 3.211061479477943067e+03 3.217561276097298105e+03 3.227092503913338987e+03 3.239547112226332956e+03 3.254766890830268494e+03 3.273089508114692308e+03 3.296915993516464368e+03 3.324252198277830757e+03 3.354218909630404596e+03 3.386573086984173187e+03 3.421064208953774141e+03 3.457202204340451317e+03 3.492181876780112816e+03 3.526186698765323399e+03 3.561368374730108371e+03 3.595710974598489429e+03 3.628786142141193523e+03 3.660297825472045588e+03 3.689957958831854739e+03 3.717490232191480118e+03 3.743587886888623416e+03 3.773146429268377688e+03 3.802109606185537814e+03 3.829919266836032421e+03 3.854730217127418655e+03 3.873272200322906428e+03 3.889341015961194898e+03 3.903235816583702217e+03 3.914999672812795325e+03 3.923978188107797450e+03 3.928867124879433504e+03 3.932302698008983498e+03 3.934627848922698831e+03 3.935909666275441850e+03 3.936232221016244239e+03 3.935692600198324271e+03 3.934399438453197490e+03 3.932471785927255951e+03 3.930027831048841108e+03 3.927206852712447471e+03 3.925259043194637798e+03 3.926287739194742699e+03 3.928339519839524655e+03 3.931401476214626655e+03 3.935066926855560268e+03 3.936141439599250134e+03 3.937469069660175137e+03 3.937097067577256439e+03 3.937511172258656188e+03 3.939480102301593888e+03 3.942958098232697921e+03 3.947894389799648707e+03 3.954446176817297328e+03 3.964843594908741125e+03 3.978447294847342619e+03 3.992715255309688018e+03 4.007546251670952643e+03 4.022970736283282349e+03 4.039001790110953152e+03 4.055638311292553226e+03 4.072868171581925253e+03 4.089463311099146722e+03 4.098750829130476632e+03 4.108050596956730260e+03 4.118274173441099265e+03
2.950614018183132885e+03 2.972715701899587657e+03 2.995225303602547683e+03 3.018151284630602277e+03 3.041478757047890213e+03 3.065170942044276217e+03 3.089170423156965171e+03 3.113346279785747356e+03 3.136438844462353700e+03 3.157143174259929310e+03 3.177054510639394721e+03 3.196063193881307143e+03 3.213926092789329687e+03 3.230396008677945247e+03 3.245228581128757014e+03 3.258190003636098481e+03 3.269065247290765001e+03 3.277666405844572637e+03 3.283840713101569690e+03 3.287477753579095861e+03 3.288515396833500290e+03 3.290062685391000286e+03 3.288402971962184893e+03 3.283715757889315682e+03 3.277139970912850913e+03 3.270894759563655498e+03 3.263321773604793634e+03 3.254609533717154591e+03 3.245279249746049118e+03 3.235920696960857640e+03 3.227164807550714613e+03 3.219511725184334864e+03 3.213658418948463805e+03 3.209587214960008168e+03 3.207194998590578962e+03 3.207643732542111138e+03 3.211127476931230376e+03 3.217679472009484471e+03 3.227261508548554048e+03 3.239764340130112487e+03 3.255032449000666929e+03 3.273458546836970982e+03 3.297360839380104608e+03 3.324746295606226340e+03 3.354758430738801962e+03 3.387153984274949380e+03 3.421682336437487720e+03 3.457829887166503795e+03 3.492729921860839568e+03 3.526759372031118801e+03 3.561924400262602830e+03 3.596240199404080158e+03 3.629281835461794344e+03 3.660753291178260042e+03 3.690366638138283633e+03 3.717847601360689623e+03 3.743911285308357492e+03 3.773415665239554528e+03 3.802317480916566183e+03 3.830061775966680671e+03 3.854797325759132946e+03 3.873271816247466177e+03 3.889274633342957713e+03 3.903105777643013425e+03 3.914806103281904143e+03 3.923683004091364637e+03 3.928526149802160489e+03 3.931929565947745232e+03 3.934229194672468566e+03 3.935492996261448752e+03 3.935805590939218291e+03 3.935264298777207387e+03 3.933977742519717140e+03 3.932064611994093411e+03 3.929642057071675481e+03 3.926853463563052628e+03 3.925011837068727800e+03 3.926102315654160975e+03 3.928213191448330235e+03 3.931336038536421256e+03 3.935046905706259622e+03 3.936181934029391414e+03 3.937523056831205395e+03 3.937203829970711467e+03 3.937696549217594566e+03 3.939740962133156245e+03 3.943291123851374778e+03 3.948296147730071425e+03 3.954934206603572420e+03 3.965488523150981564e+03 3.979135950899784802e+03 3.993438997269459833e+03 4.008304531403908641e+03 4.023762636560537430e+03 4.039826040014080263e+03 4.056493311467963849e+03 4.073749905088572632e+03 4.090340843185355880e+03 4.099651412007689032e+03 4.108977901117067631e+03 4.119227072986467647e+03
2.953512103027751436e+03 2.975492272661842890e+03 2.997879073554447587e+03 3.020680928218562713e+03 3.043883021967606510e+03 3.067448751769030423e+03 3.091320971482798996e+03 3.115361481224024828e+03 3.138267310834578439e+03 3.158828064448722671e+03 3.178598996615113265e+03 3.197467280634270537e+03 3.215190414239428719e+03 3.231521892216711876e+03 3.246218102893664309e+03 3.259046032172572723e+03 3.269791473195708477e+03 3.278267355076091462e+03 3.284321741896017102e+03 3.287845023343553294e+03 3.288775827972901425e+03 3.290200812460144334e+03 3.288430769697084088e+03 3.283650270391416598e+03 3.277052736483739409e+03 3.270759229443938693e+03 3.263147201008200227e+03 3.254412339773618442e+03 3.245075077550036440e+03 3.235723678767904858e+03 3.226986946757404894e+03 3.219364073483380253e+03 3.213545304767835205e+03 3.209493020106713175e+03 3.207149817694505600e+03 3.207653292192982462e+03 3.211192927006749869e+03 3.217800647833103540e+03 3.227436921633189741e+03 3.239991219274671039e+03 3.255311987483833036e+03 3.273851124962436643e+03 3.297834502639170751e+03 3.325273326761013777e+03 3.355334835297561312e+03 3.387775535187352943e+03 3.422344701927112055e+03 3.458504001524509931e+03 3.493325865338409585e+03 3.527384769527122444e+03 3.562534896948434380e+03 3.596825179969424426e+03 3.629834337457662969e+03 3.661266359184596240e+03 3.690833423525597937e+03 3.718263888925003812e+03 3.744304042099838171e+03 3.773757701860105499e+03 3.802600307286093084e+03 3.830278707239533105e+03 3.854923753573303657e+03 3.873327482484363827e+03 3.889261385438232082e+03 3.903025318511189653e+03 3.914657623004035031e+03 3.923424561696198907e+03 3.928216605699878983e+03 3.931582411869975203e+03 3.933850399750525412e+03 3.935089493003076313e+03 3.935384971250179206e+03 3.934834516613347205e+03 3.933546886963026282e+03 3.931640564261665531e+03 3.929231793792974258e+03 3.926468523276123506e+03 3.924730539681573191e+03 3.925877949146984520e+03 3.928043455674610414e+03 3.931223434593532147e+03 3.934974901070474971e+03 3.936167194065068998e+03 3.937515414799766404e+03 3.937248968857320051e+03 3.937822324639115322e+03 3.939944961127528131e+03 3.943570689859823688e+03 3.948648430209166690e+03 3.955378310910875371e+03 3.966095860857109528e+03 3.979791765741205381e+03 3.994134781931092675e+03 4.009039863427908131e+03 4.024536614704432850e+03 4.040637308910396769e+03 4.057340098192689311e+03 4.074627188660492720e+03 4.091204959951885030e+03 4.100542240306052008e+03 4.109900899992787345e+03 4.120184627731136061e+03
2.956563833141552550e+03 2.978416108530498605e+03 3.000673658765588698e+03 3.023344864962587963e+03 3.046414989010899717e+03 3.069847612388606649e+03 3.093585873010838441e+03 3.117483772380870505e+03 3.140192000009610183e+03 3.160601278392688073e+03 3.180224098235884867e+03 3.198944232750909123e+03 3.216519840208776259e+03 3.232705144843091148e+03 3.247257323772751533e+03 3.259944198978722852e+03 3.270552432341081385e+03 3.278895837249008764e+03 3.284823358241369988e+03 3.288226240486386359e+03 3.289043920702381001e+03 3.290339468257304361e+03 3.288452605985600712e+03 3.283573334103698471e+03 3.276953417988852834e+03 3.270608887984005378e+03 3.262955546273807613e+03 3.254196760664247904e+03 3.244852149686774737e+03 3.235508389596861889e+03 3.226792041073151722e+03 3.219201283950179459e+03 3.213419281482152201e+03 3.209387336562724613e+03 3.207096298303968524e+03 3.207658017747887698e+03 3.211257130146007057e+03 3.217924155570636231e+03 3.227618145338070462e+03 3.240227198557812699e+03 3.255606132091939799e+03 3.274270194531634388e+03 3.298340656530047454e+03 3.325837809973613275e+03 3.355953581974684312e+03 3.388444233554968832e+03 3.423058925385061684e+03 3.459233278625303228e+03 3.493980089114591919e+03 3.528074764196547221e+03 3.563213182516353299e+03 3.597480699331356846e+03 3.630459897012703095e+03 3.661854715854673032e+03 3.691377379634628596e+03 3.718759263847633974e+03 3.744784178293954028e+03 3.774190360812842755e+03 3.802975782612003968e+03 3.830588274095885936e+03 3.855134194856029808e+03 3.873464940365716302e+03 3.889327631986884171e+03 3.903021353084908242e+03 3.914581659942797614e+03 3.923230719290850175e+03 3.927966905031674742e+03 3.931290270678070556e+03 3.933521199453266490e+03 3.934729686965170913e+03 3.935001790600211280e+03 3.934435681772923999e+03 3.933140387735840704e+03 3.931234311209479074e+03 3.928832892972519858e+03 3.926089051874563665e+03 3.924453236592994017e+03 3.925653703632920497e+03 3.927870191255722148e+03 3.931104102096203405e+03 3.934891364795515528e+03 3.936136924673996873e+03 3.937484228347324461e+03 3.937270644457312756e+03 3.937926320043494798e+03 3.940129221478930958e+03 3.943832883889454024e+03 3.948985988120375623e+03 3.955811728587828838e+03 3.966696661690358724e+03 3.980443812105067991e+03 3.994829598670784435e+03 4.009777055536908392e+03 4.025315238642078384e+03 4.041455902552360385e+03 4.058196724121303305e+03 4.075516076403756870e+03 4.092073673201483871e+03 4.101439254088837515e+03 4.110832911543374394e+03 4.121156188591037790e+03
2.959771292415471635e+03 2.981489149591400292e+03 3.003610855841242937e+03 3.026144748752695250e+03 3.049076170680575160e+03 3.072368897011661829e+03 3.095966364195532606e+03 3.119714254442841593e+03 3.142213871066021966e+03 3.162463640793183458e+03 3.181930511125422981e+03 3.200494621954885133e+03 3.217914824199639952e+03 3.233946107921285147e+03 3.248346479365683990e+03 3.260884640426408168e+03 3.271348168437662935e+03 3.279551809877521919e+03 3.285345439693771823e+03 3.288621208509958706e+03 3.289319409953800914e+03 3.290478299814284583e+03 3.288468048743790860e+03 3.283484446597160513e+03 3.276841467151318284e+03 3.270443133510685129e+03 3.262746159894467837e+03 3.253962105807982425e+03 3.244609740379667983e+03 3.235274072988806438e+03 3.226579306279928005e+03 3.219022546536503796e+03 3.213279517300475618e+03 3.209269351254622961e+03 3.207033596217253944e+03 3.207657028840988005e+03 3.211319171221223769e+03 3.218049046608544359e+03 3.227804198676018132e+03 3.240471265543439131e+03 3.255912394303892142e+03 3.274710849916942152e+03 3.298873505867589756e+03 3.326433004378236092e+03 3.356606870056682055e+03 3.389151105918304438e+03 3.423814752959745420e+03 3.460006000139720527e+03 3.494679851171317750e+03 3.528815209164361931e+03 3.563943639775734482e+03 3.598189668996724322e+03 3.631139986069917541e+03 3.662498459552892200e+03 3.691977332461021888e+03 3.719311353399415111e+03 3.745326869376580362e+03 3.774687555466153299e+03 3.803416858654833959e+03 3.830963565748383644e+03 3.855405947609225677e+03 3.873662762270554140e+03 3.889453274375303408e+03 3.903075494240454645e+03 3.914561914583202906e+03 3.923087609297473591e+03 3.927765958042871262e+03 3.931045118668811938e+03 3.933236872236122508e+03 3.934412337187216963e+03 3.934658403822390028e+03 3.934073792890530513e+03 3.932767865261363568e+03 3.930859002363491527e+03 3.928461872032756673e+03 3.925734696953756611e+03 3.924202275288170767e+03 3.925454382227369479e+03 3.927720283180039587e+03 3.931006549618251029e+03 3.934825718098485140e+03 3.936122588139526215e+03 3.937462887076933839e+03 3.937301817785551521e+03 3.938040701296967654e+03 3.940324837908646259e+03 3.944107480754821609e+03 3.949337059509847222e+03 3.956261056048133469e+03 3.967315228070865942e+03 3.981114445810661437e+03 3.995543817482125178e+03 4.010534441763977156e+03 4.026114787081680788e+03 4.042296051999334395e+03 4.059075403319228371e+03 4.076426889453466629e+03 4.092957254459838168e+03 4.102350842784020642e+03 4.111780311293889099e+03 4.122144808904910860e+03
